text,label,template_id
"Good morning Nisha,
Your support ticket #94278 has been resolved. If the issue reappears, reply to this email and it will reopen the same ticket for our team.
Kind regards,
Sam",legit,legit_plain_7
"LinkedIn: we could not verify your recent transaction. Dear Customer, download the attached form and return it urgently. http://192.168.44.9/login.php This is your final notice. Account Services, LinkedIn",phish,phish_loud_8
"Quick favour - I need you to purchase gift cards for a client appreciation programme. Buy them now and send me the codes. I will reimburse you. This is time-sensitive. Karen Fisher, Finance Director",phish,bec_2
"ICICI Bank: your account has been temporarily suspended. Dear Customer, download the attached form and return it urgently. http://192.168.44.9/login.php This is your final notice. Fraud Prevention Unit, ICICI Bank",phish,phish_loud_1
"Good morning, following our note last week regarding your mailbox quota, the storage upgrade is now available for your account. You can apply it here: http://paypa1-support.com/verify. Regards, IT Services.",phish,phish_soft_1
"Google Account: your password will expire in 24 hours. Dear Customer, re-enter your card details to reactivate your account. http://bit.ly/2xKp9Lq Access will be revoked immediately if unverified. Security Team, Google Account",phish,phish_loud_3
"Hello Sam,
Invitation: the annual all-hands is scheduled for January 1 at 15:00 in the main auditorium. Remote attendees can join via the usual link.
Regards,
Alex",legit,legit_plain_9
"Netflix: your account will be permanently closed. Dear Customer, update your billing information right away. http://tinyurl.com/y8xk2mz Access will be revoked immediately if unverified. IT Helpdesk, Netflix",phish,phish_loud_9
"LinkedIn: we could not verify your recent transaction. Dear Customer, confirm your details within 24 hours to avoid suspension. http://tinyurl.com/y8xk2mz Failure to act will result in permanent account closure. Security Team, LinkedIn",phish,phish_loud_8
"Hi Nisha,
Hi Sam, thanks for your message. I have attached the notes from yesterday's review meeting. Let me know if anything needs correcting before I circulate them to the wider team.
Best regards,
Sam",legit,legit_plain_0
"Hi Alex,
Thank you for attending the workshop on March 14. Slides and the recording are linked in the shared drive folder we set up for the cohort.
Cheers,
Arjun",legit,legit_plain_6
"Good morning Sam,
Your support ticket #72341 has been resolved. If the issue reappears, reply to this email and it will reopen the same ticket for our team.
Best regards,
Ravi",legit,legit_plain_7
"Dear Ravi,
Hi Nisha, following up on the supplier payment we discussed in person yesterday. I have raised the purchase order through the finance portal as normal. Please verify the amount matches the signed quotation before approving it in the system.
Regards,
Ravi",legit,legit_hard_4
Please update the beneficiary bank details for our vendor payment run. The new IBAN is below. Process the remittance immediately and confirm. Treat as confidential. David Miller,phish,bec_3
"Hello Priya,
Following up on our conversation - I have booked the meeting room for Tuesday afternoon and invited the vendor's technical contact.
Cheers,
Nisha",legit,legit_plain_13
"Hi Nisha,
Reminder: the project stand-up moves to 10:30 on Thursday this week because of the maintenance window. Calendar invites have been updated.
Cheers,
Ravi",legit,legit_plain_2
"Hi Priya,
Hi Meera, invoice #66302 for the Q3 licence renewal is attached. Payment terms are net 30, so nothing is urgent - our accounts team will process it through the usual purchase order. Do not send funds to any details other than those already on file with procurement.
Thanks,
Meera",legit,legit_hard_0
"Hello Arjun,
Hi team, please review the attached draft of the design document and add comments by Friday. I would especially like feedback on the caching section.
Kind regards,
Arjun",legit,legit_plain_5
"Hi, the document you requested from the finance review is ready for you to look over. It is available at http://hdfc-netbanking.online/signin. Please sign in with your work email to open it. Thanks, Document Services.",phish,phish_soft_2
"Google Account: we detected unusual sign-in activity on your account. Dear Customer, re-enter your card details to reactivate your account. http://paypa1-support.com/verify Fraud Prevention Unit, Google Account",phish,phish_loud_0
"PayPal: we detected unusual sign-in activity on your account. Dear Customer, re-enter your card details to reactivate your account. http://hdfc-netbanking.online/signin Access will be revoked immediately if unverified. IT Helpdesk, PayPal",phish,phish_loud_0
"Hello, your recent expense claim needs one more approval step before it can be reimbursed. You can complete it at http://secure-verify-login.tk/account. Thank you, Expenses Team.",phish,phish_soft_4
"Hi Ravi,
Hi Tom, following up on the supplier payment we discussed in person yesterday. I have raised the purchase order through the finance portal as normal. Please verify the amount matches the signed quotation before approving it in the system.
Regards,
Meera",legit,legit_hard_4
"Hi Arjun,
Hello Arjun, your order #82910 has shipped and should arrive by April 28. You can track it from the orders page in your account.
Kind regards,
Meera",legit,legit_plain_3
"Good morning Meera,
The quarterly engineering newsletter is out. This issue covers the database migration, our new CI pipeline, and three open positions on the platform team.
Cheers,
Arjun",legit,legit_plain_4
Please update the beneficiary bank details for our vendor payment run. The new IBAN is below. Process the remittance immediately and confirm. Treat as confidential. David Miller,phish,bec_3
"Hi Arjun,
Payroll notice: bank detail changes for this month's run must be submitted through the HR self-service portal by June 3. Requests sent over email cannot be actioned - this is deliberate, to prevent payment fraud.
Best regards,
Arjun",legit,legit_hard_6
"Hi Sam,
Hi Meera, the library upgrade is merged and deployed to staging. Could you run through the regression checklist when you get a chance?
Cheers,
Sam",legit,legit_plain_12
"Hi Ravi,
Following up on our conversation - I have booked the meeting room for Tuesday afternoon and invited the vendor's technical contact.
Thanks,
Sam",legit,legit_plain_13
"Good morning Nisha,
Invitation: the annual all-hands is scheduled for April 28 at 15:00 in the main auditorium. Remote attendees can join via the usual link.
Cheers,
Sam",legit,legit_plain_9
"Hello Priya,
Reminder: the project stand-up moves to 10:30 on Thursday this week because of the maintenance window. Calendar invites have been updated.
Kind regards,
Ravi",legit,legit_plain_2
"Good morning, following our note last week regarding your mailbox quota, the storage upgrade is now available for your account. You can apply it here: http://192.168.44.9/login.php. Regards, IT Services.",phish,phish_soft_1
"Hello Sam,
Following up on our conversation - I have booked the meeting room for Tuesday afternoon and invited the vendor's technical contact.
Best regards,
Arjun",legit,legit_plain_13
"Hi, the document you requested from the finance review is ready for you to look over. It is available at http://appleid-verify.support/login. Please sign in with your work email to open it. Thanks, Document Services.",phish,phish_soft_2
"Quick favour - I need you to purchase gift cards for a client appreciation programme. Buy them now and send me the codes. I will reimburse you. This is time-sensitive. Sanjay Mehta, Managing Director",phish,bec_2
"Netflix: we detected unusual sign-in activity on your account. Dear Customer, validate your account using the link below. http://hdfc-netbanking.online/signin Access will be revoked immediately if unverified. Security Team, Netflix",phish,phish_loud_0
"Hello Priya,
Hi Tom, the auditors have asked us to verify the vendor list before the year-end close. Could you confirm the contacts for your three suppliers in the shared sheet? No payment details are needed, just names.
Thanks,
Meera",legit,legit_hard_7
"ICICI Bank: we could not verify your recent transaction. Dear Customer, download the attached form and return it urgently. http://paypa1-support.com/verify Billing Department, ICICI Bank",phish,phish_loud_8
"Hello Tom,
Your parcel #17850 is out for delivery today. The courier will not ask for any fee on the doorstep, and we will not email you a customs payment link. You can track progress from the orders page after signing in normally.
Best regards,
Priya",legit,legit_hard_8
"SBI NetBanking: your account has been temporarily suspended. Dear Customer, re-enter your card details to reactivate your account. http://tinyurl.com/y8xk2mz IT Helpdesk, SBI NetBanking",phish,phish_loud_1
"DHL Express: we could not verify your recent transaction. Dear Customer, log in now using the secure link below to restore access. http://appleid-verify.support/login Access will be revoked immediately if unverified. Billing Department, DHL Express",phish,phish_loud_8
"Dear Alex,
Security alert from our own IT team: we detected a sign-in to your account from a new device in the Bengaluru office. If that was you, you can ignore this message. If not, call the internal helpdesk on extension 4412 - do not reply to this email with any details.
Kind regards,
Alex",legit,legit_hard_3
"Hello Tom,
Reminder: the project stand-up moves to 10:30 on Thursday this week because of the maintenance window. Calendar invites have been updated.
Cheers,
Meera",legit,legit_plain_2
"Hi Ravi,
Payroll notice: bank detail changes for this month's run must be submitted through the HR self-service portal by March 15. Requests sent over email cannot be actioned - this is deliberate, to prevent payment fraud.
Cheers,
Tom",legit,legit_hard_6
Karen Fisher here. I am in a meeting and cannot talk. Please arrange payment of the attached invoice to the updated bank details below before end of day. Do not discuss this with anyone else.,phish,bec_1
"Quick favour - I need you to purchase gift cards for a client appreciation programme. Buy them now and send me the codes. I will reimburse you. This is time-sensitive. Rajesh Kumar, Finance Director",phish,bec_2
"Quick favour - I need you to purchase gift cards for a client appreciation programme. Buy them now and send me the codes. I will reimburse you. This is time-sensitive. Priya Nair, Managing Director",phish,bec_2
"Hi, are you at your desk? I need you to process an urgent wire transfer to a new supplier today. Keep this confidential until it clears. Send me the confirmation once done. Regards, Sanjay Mehta (Finance Director)",phish,bec_0
Please update the beneficiary bank details for our vendor payment run. The new IBAN is below. Process the remittance immediately and confirm. Treat as confidential. David Miller,phish,bec_3
"SBI NetBanking: we could not verify your recent transaction. Dear Customer, validate your account using the link below. http://hdfc-netbanking.online/signin This is your final notice. Account Services, SBI NetBanking",phish,phish_loud_8
"Good morning Nisha,
Hi Priya, I reviewed the pull request and left a few minor comments. Nothing blocking - happy to approve once the tests pass.
Cheers,
Ravi",legit,legit_plain_8
"Instagram: an unauthorized device accessed your account. Dear Customer, download the attached form and return it urgently. http://paypa1-support.com/verify This is your final notice. Customer Support, Instagram",phish,phish_loud_4
"Hello, I hope you are well. Our records show a small discrepancy in your billing profile from last month. When you have a moment, could you review the details at http://micros0ft-securelogin.ru/auth and confirm they are correct? Thank you, Accounts.",phish,phish_soft_0
"Instagram: your account has been temporarily suspended. Dear Customer, log in now using the secure link below to restore access. http://micros0ft-securelogin.ru/auth Failure to act will result in permanent account closure. Account Services, Instagram",phish,phish_loud_1
"Dear colleague, HR has published the revised leave policy for this year. Acknowledge that you have read it by signing in at http://hdfc-netbanking.online/signin. Regards, People Operations.",phish,phish_soft_3
Please update the beneficiary bank details for our vendor payment run. The new IBAN is below. Process the remittance immediately and confirm. Treat as confidential. Karen Fisher,phish,bec_3
"Good morning Priya,
Your monthly account statement for November is now available. You can view it any time by signing in to our website directly. No action is needed.
Regards,
Meera",legit,legit_plain_1
"Hello Meera,
Your monthly account statement for January is now available. You can view it any time by signing in to our website directly. No action is needed.
Best regards,
Nisha",legit,legit_plain_1
"Dear Priya,
Urgent but internal: the staging database is locked and the release is blocked. Alex, could you look at the migration job when you get a moment? Nothing customer-facing is affected.
Kind regards,
Arjun",legit,legit_hard_9
Please update the beneficiary bank details for our vendor payment run. The new IBAN is below. Process the remittance immediately and confirm. Treat as confidential. Rajesh Kumar,phish,bec_3
"Good morning Ravi,
Hi team, please review the attached draft of the design document and add comments by Friday. I would especially like feedback on the caching section.
Cheers,
Priya",legit,legit_plain_5
"Dear Sam,
Urgent but internal: the staging database is locked and the release is blocked. Alex, could you look at the migration job when you get a moment? Nothing customer-facing is affected.
Regards,
Sam",legit,legit_hard_9
"Hello Arjun,
Reminder: the project stand-up moves to 10:30 on Thursday this week because of the maintenance window. Calendar invites have been updated.
Best regards,
Tom",legit,legit_plain_2
"Dear colleague, HR has published the revised leave policy for this year. Acknowledge that you have read it by signing in at http://micros0ft-securelogin.ru/auth. Regards, People Operations.",phish,phish_soft_3
"PayPal: your password will expire in 24 hours. Dear Customer, re-enter your card details to reactivate your account. http://secure-verify-login.tk/account Failure to act will result in permanent account closure. Fraud Prevention Unit, PayPal",phish,phish_loud_3
"Instagram: your parcel is being held pending a customs fee. Dear Customer, click here to verify your identity immediately. http://appleid-verify.support/login Legal action may follow if this is ignored. Security Team, Instagram",phish,phish_loud_5
"Good morning Tom,
Your subscription renews on April 16. The receipt will be emailed to you. You can manage or cancel the plan from your account settings page.
Kind regards,
Arjun",legit,legit_plain_11
"Hi Ravi,
Hi Priya, the auditors have asked us to verify the vendor list before the year-end close. Could you confirm the contacts for your three suppliers in the shared sheet? No payment details are needed, just names.
Best regards,
Alex",legit,legit_hard_7
"Hi Tom,
Here is the agenda for next week's sprint planning: carry-over items, capacity for the release, and a short retrospective on the last cycle.
Cheers,
Sam",legit,legit_plain_10
"Good morning Sam,
Your support ticket #82260 has been resolved. If the issue reappears, reply to this email and it will reopen the same ticket for our team.
Thanks,
Alex",legit,legit_plain_7
"Hello, I hope you are well. Our records show a small discrepancy in your billing profile from last month. When you have a moment, could you review the details at http://micros0ft-securelogin.ru/auth and confirm they are correct? Thank you, Accounts.",phish,phish_soft_0
"Hi, are you at your desk? I need you to process an urgent wire transfer to a new supplier today. Keep this confidential until it clears. Send me the confirmation once done. Regards, Karen Fisher (CFO)",phish,bec_0
"Hi Meera,
Hi Nisha, I reviewed the pull request and left a few minor comments. Nothing blocking - happy to approve once the tests pass.
Best regards,
Priya",legit,legit_plain_8
"Netflix: your password will expire in 24 hours. Dear Customer, click here to verify your identity immediately. http://bit.ly/2xKp9Lq Customer Support, Netflix",phish,phish_loud_3
"Hi Alex,
Hi Arjun, thanks for your message. I have attached the notes from yesterday's review meeting. Let me know if anything needs correcting before I circulate them to the wider team.
Kind regards,
Priya",legit,legit_plain_0
"ICICI Bank: we could not verify your recent transaction. Dear Customer, confirm your details within 24 hours to avoid suspension. http://tinyurl.com/y8xk2mz Access will be revoked immediately if unverified. IT Helpdesk, ICICI Bank",phish,phish_loud_8
"Hello, I hope you are well. Our records show a small discrepancy in your billing profile from last month. When you have a moment, could you review the details at http://micros0ft-securelogin.ru/auth and confirm they are correct? Thank you, Accounts.",phish,phish_soft_0
"ICICI Bank: your account will be permanently closed. Dear Customer, re-enter your card details to reactivate your account. http://secure-verify-login.tk/account Failure to act will result in permanent account closure. IT Helpdesk, ICICI Bank",phish,phish_loud_9
"Hi, are you at your desk? I need you to process an urgent wire transfer to a new supplier today. Keep this confidential until it clears. Send me the confirmation once done. Regards, Priya Nair (Managing Director)",phish,bec_0
Please update the beneficiary bank details for our vendor payment run. The new IBAN is below. Process the remittance immediately and confirm. Treat as confidential. Anita Sharma,phish,bec_3
Sanjay Mehta here. I am in a meeting and cannot talk. Please arrange payment of the attached invoice to the updated bank details below before end of day. Do not discuss this with anyone else.,phish,bec_1
"Apple: we could not verify your recent transaction. Dear Customer, download the attached form and return it urgently. http://bit.ly/2xKp9Lq Access will be revoked immediately if unverified. Customer Support, Apple",phish,phish_loud_8
"Dear Arjun,
Your account statement for March is ready. To view it, open your banking app or type our address into your browser yourself. We do not include sign-in links in statements. No action is needed if the balance looks right.
Best regards,
Nisha",legit,legit_hard_2
"Google Account: your parcel is being held pending a customs fee. Dear Customer, update your billing information right away. http://micros0ft-securelogin.ru/auth Legal action may follow if this is ignored. Fraud Prevention Unit, Google Account",phish,phish_loud_5
"Good morning Priya,
Notice: scheduled maintenance this Saturday from 02:00 to 04:00. Some services may be briefly unavailable. No customer action is required.
Thanks,
Alex",legit,legit_plain_14
"Hi Arjun,
Security alert from our own IT team: we detected a sign-in to your account from a new device in the Bengaluru office. If that was you, you can ignore this message. If not, call the internal helpdesk on extension 4412 - do not reply to this email with any details.
Kind regards,
Tom",legit,legit_hard_3
"Dear Alex,
Hi Sam, invoice #28855 for the Q3 licence renewal is attached. Payment terms are net 30, so nothing is urgent - our accounts team will process it through the usual purchase order. Do not send funds to any details other than those already on file with procurement.
Best regards,
Alex",legit,legit_hard_0
"PayPal: your parcel is being held pending a customs fee. Dear Customer, download the attached form and return it urgently. http://192.168.44.9/login.php Customer Support, PayPal",phish,phish_loud_5
"Netflix: your mailbox storage is full and messages are being rejected. Dear Customer, log in now using the secure link below to restore access. http://hdfc-netbanking.online/signin Legal action may follow if this is ignored. Security Team, Netflix",phish,phish_loud_6
"Dear Meera,
Hi Tom, invoice #89551 for the Q3 licence renewal is attached. Payment terms are net 30, so nothing is urgent - our accounts team will process it through the usual purchase order. Do not send funds to any details other than those already on file with procurement.
Cheers,
Tom",legit,legit_hard_0
"Instagram: your parcel is being held pending a customs fee. Dear Customer, confirm your details within 24 hours to avoid suspension. http://tinyurl.com/y8xk2mz Legal action may follow if this is ignored. Account Services, Instagram",phish,phish_loud_5
"Good morning Priya,
Here is the agenda for next week's sprint planning: carry-over items, capacity for the release, and a short retrospective on the last cycle.
Cheers,
Tom",legit,legit_plain_10
"Hello Ravi,
Hi Meera, invoice #24777 for the Q3 licence renewal is attached. Payment terms are net 30, so nothing is urgent - our accounts team will process it through the usual purchase order. Do not send funds to any details other than those already on file with procurement.
Regards,
Arjun",legit,legit_hard_0
"Dear Nisha,
Hi Arjun, the auditors have asked us to verify the vendor list before the year-end close. Could you confirm the contacts for your three suppliers in the shared sheet? No payment details are needed, just names.
Regards,
Alex",legit,legit_hard_7
"Hi Meera,
Notice: scheduled maintenance this Saturday from 02:00 to 04:00. Some services may be briefly unavailable. No customer action is required.
Best regards,
Nisha",legit,legit_plain_14
"Quick favour - I need you to purchase gift cards for a client appreciation programme. Buy them now and send me the codes. I will reimburse you. This is time-sensitive. Priya Nair, CFO",phish,bec_2
"Good morning Ravi,
Your support ticket #74044 has been resolved. If the issue reappears, reply to this email and it will reopen the same ticket for our team.
Cheers,
Sam",legit,legit_plain_7
"Hi, are you at your desk? I need you to process an urgent wire transfer to a new supplier today. Keep this confidential until it clears. Send me the confirmation once done. Regards, David Miller (Managing Director)",phish,bec_0
"ICICI Bank: your password will expire in 24 hours. Dear Customer, re-enter your card details to reactivate your account. http://hdfc-netbanking.online/signin Account Services, ICICI Bank",phish,phish_loud_3
"Hello Meera,
Reminder: the project stand-up moves to 10:30 on Thursday this week because of the maintenance window. Calendar invites have been updated.
Regards,
Ravi",legit,legit_plain_2
"Hello, I hope you are well. Our records show a small discrepancy in your billing profile from last month. When you have a moment, could you review the details at http://appleid-verify.support/login and confirm they are correct? Thank you, Accounts.",phish,phish_soft_0
"Hi Tom,
Your support ticket #92756 has been resolved. If the issue reappears, reply to this email and it will reopen the same ticket for our team.
Regards,
Priya",legit,legit_plain_7
"Hi Sam,
Your subscription renews on March 5. The receipt will be emailed to you. You can manage or cancel the plan from your account settings page.
Regards,
Priya",legit,legit_plain_11
"Hi Alex,
Invitation: the annual all-hands is scheduled for September 4 at 15:00 in the main auditorium. Remote attendees can join via the usual link.
Best regards,
Tom",legit,legit_plain_9
"Amazon: your mailbox storage is full and messages are being rejected. Dear Customer, validate your account using the link below. http://paypa1-support.com/verify Your account will be locked within 24 hours. Fraud Prevention Unit, Amazon",phish,phish_loud_6
"Quick favour - I need you to purchase gift cards for a client appreciation programme. Buy them now and send me the codes. I will reimburse you. This is time-sensitive. Anita Sharma, CFO",phish,bec_2
"LinkedIn: we could not verify your recent transaction. Dear Customer, update your billing information right away. http://hdfc-netbanking.online/signin This is your final notice. Fraud Prevention Unit, LinkedIn",phish,phish_loud_8
"Dear Priya,
Payroll notice: bank detail changes for this month's run must be submitted through the HR self-service portal by June 6. Requests sent over email cannot be actioned - this is deliberate, to prevent payment fraud.
Thanks,
Tom",legit,legit_hard_6
"Hi, the document you requested from the finance review is ready for you to look over. It is available at http://192.168.44.9/login.php. Please sign in with your work email to open it. Thanks, Document Services.",phish,phish_soft_2
"Hi Tom,
Hi Meera, thanks for your message. I have attached the notes from yesterday's review meeting. Let me know if anything needs correcting before I circulate them to the wider team.
Kind regards,
Arjun",legit,legit_plain_0
"Good morning Priya,
Hi Alex, the library upgrade is merged and deployed to staging. Could you run through the regression checklist when you get a chance?
Regards,
Tom",legit,legit_plain_12
